Response ID,Participant #,condition,Block #,"Block total order (cond1 = 1:8, cond2 = 9:16)",Step Presentation Order,Left Top Title,Right Top Title,Left Bottom Title,Right Bottom Title,Stim sentence ENG,"Correct = c, Incorrect = x",RT of stimulus
R_3gTuZiwkfnaScgB,18,2,2,10,10,type 2,type 1,None,None,Putting something off until tomorrow is not the way I do it - 1,C,2470
R_3gTuZiwkfnaScgB,18,2,2,10,11,type 2,type 1,None,None,Whenever I make a plan of action; I follow it  - 1,C,2702
R_3gTuZiwkfnaScgB,18,2,2,10,12,type 2,type 1,None,None,I get stuck in neutral even though I know how important it I to get started - 2,C,1857
R_3gTuZiwkfnaScgB,18,2,2,10,13,type 2,type 1,None,None,I always finish important jobs with time to spare - 1,C,2503
R_3gTuZiwkfnaScgB,18,2,2,10,14,type 2,type 1,None,None,I promise myself I'll do something and then drag my feet - 2,C,1321
R_3gTuZiwkfnaScgB,18,2,2,10,15,type 2,type 1,None,None,I needlessly delay finishing jobs; even when they’re important - 2,C,2335
R_3gTuZiwkfnaScgB,18,2,2,10,16,type 2,type 1,None,None,I get right to work; even on life's unpleasant chores  - 1,C,1029
R_3gTuZiwkfnaScgB,18,2,2,10,17,type 2,type 1,None,None,When I have a deadline; I wait till the last minute - 2,C,2231
R_3gTuZiwkfnaScgB,18,2,2,10,18,type 2,type 1,None,None,I am an incurable time waster - 2,C,3014
R_3gTuZiwkfnaScgB,18,2,2,10,19,type 2,type 1,None,None,I put the necessary time into even boring tasks - 1,C,1322
R_3gTuZiwkfnaScgB,18,2,2,10,20,type 2,type 1,None,None,Whenever I make a plan of action; I follow it  - 1,C,1479
R_3gTuZiwkfnaScgB,18,2,2,10,INSTRUCTIONS OF CURRENT BLOCK,type 2,type 1,None,None,INSTRUCTIONS OF CURRENT BLOCK,Total block time (time spent on page: =>,43407
R_3gTuZiwkfnaScgB,18,2,3,11,1,type 2,type 1,None,None,I put the necessary time into even boring tasks,C,1568
R_3gTuZiwkfnaScgB,18,2,3,11,2,type 2,type 1,None,None,Whenever I make a plan of action; I follow it ,C,1451
R_3gTuZiwkfnaScgB,18,2,3,11,3,type 2,type 1,None,None,When I have a deadline; I wait till the last minute,X,1860
R_3gTuZiwkfnaScgB,18,2,3,11,4,type 2,type 1,None,None,Putting something off until tomorrow is not the way I do it,C,3283
R_3gTuZiwkfnaScgB,18,2,3,11,5,type 2,type 1,None,None,I get right to work; even on life's unpleasant chores ,C,1265
R_3gTuZiwkfnaScgB,18,2,3,11,6,type 2,type 1,None,None,I promise myself I'll do something and then drag my feet,C,1142
R_3gTuZiwkfnaScgB,18,2,3,11,7,type 2,type 1,None,None,I am an incurable time waster,C,926
R_3gTuZiwkfnaScgB,18,2,3,11,8,type 2,type 1,None,None,I always finish important jobs with time to spare,C,1555
R_3gTuZiwkfnaScgB,18,2,3,11,9,type 2,type 1,None,None,I needlessly delay finishing jobs; even when they’re important,C,1344
R_3gTuZiwkfnaScgB,18,2,3,11,10,type 2,type 1,None,None,I get stuck in neutral even though I know how important it I to get started,C,1266
R_3gTuZiwkfnaScgB,18,2,3,11,11,type 2,type 1,None,None,I promise myself I'll do something and then drag my feet,C,1526
R_3gTuZiwkfnaScgB,18,2,3,11,12,type 2,type 1,None,None,I get right to work; even on life's unpleasant chores ,C,1294
R_3gTuZiwkfnaScgB,18,2,3,11,13,type 2,type 1,None,None,Whenever I make a plan of action; I follow it ,C,1844
R_3gTuZiwkfnaScgB,18,2,3,11,14,type 2,type 1,None,None,I needlessly delay finishing jobs; even when they’re important,C,1468
R_3gTuZiwkfnaScgB,18,2,3,11,15,type 2,type 1,None,None,Putting something off until tomorrow is not the way I do it,C,1188
R_3gTuZiwkfnaScgB,18,2,3,11,16,type 2,type 1,None,None,I am an incurable time waster,C,1004
R_3gTuZiwkfnaScgB,18,2,3,11,17,type 2,type 1,None,None,I put the necessary time into even boring tasks,C,4530
R_3gTuZiwkfnaScgB,18,2,3,11,18,type 2,type 1,None,None,I get stuck in neutral even though I know how important it I to get started,C,1605
R_3gTuZiwkfnaScgB,18,2,3,11,19,type 2,type 1,None,None,When I have a deadline; I wait till the last minute,C,1636
R_3gTuZiwkfnaScgB,18,2,3,11,20,type 2,type 1,None,None,I always finish important jobs with time to spare,C,1185
R_3gTuZiwkfnaScgB,18,2,3,11,21,type 2,type 1,None,None,I get stuck in neutral even though I know how important it I to get started,C,1260
R_3gTuZiwkfnaScgB,18,2,3,11,22,type 2,type 1,None,None,When I have a deadline; I wait till the last minute,C,1356
R_3gTuZiwkfnaScgB,18,2,3,11,23,type 2,type 1,None,None,Whenever I make a plan of action; I follow it ,C,1228
R_3gTuZiwkfnaScgB,18,2,3,11,24,type 2,type 1,None,None,I am an incurable time waster,C,1088
R_3gTuZiwkfnaScgB,18,2,3,11,25,type 2,type 1,None,None,I put the necessary time into even boring tasks,C,1400
R_3gTuZiwkfnaScgB,18,2,3,11,26,type 2,type 1,None,None,I needlessly delay finishing jobs; even when they’re important,C,2014
R_3gTuZiwkfnaScgB,18,2,3,11,27,type 2,type 1,None,None,I promise myself I'll do something and then drag my feet,C,1530
R_3gTuZiwkfnaScgB,18,2,3,11,28,type 2,type 1,None,None,I get right to work; even on life's unpleasant chores ,C,1800
R_3gTuZiwkfnaScgB,18,2,3,11,29,type 2,type 1,None,None,Putting something off until tomorrow is not the way I do it,X,1873
R_3gTuZiwkfnaScgB,18,2,3,11,30,type 2,type 1,None,None,I always finish important jobs with time to spare,C,2569
R_3gTuZiwkfnaScgB,18,2,3,11,31,type 2,type 1,None,None,I get stuck in neutral even though I know how important it I to get started,C,1369
R_3gTuZiwkfnaScgB,18,2,3,11,32,type 2,type 1,None,None,When I have a deadline; I wait till the last minute,C,1313
R_3gTuZiwkfnaScgB,18,2,3,11,33,type 2,type 1,None,None,Whenever I make a plan of action; I follow it ,C,1395
R_3gTuZiwkfnaScgB,18,2,3,11,34,type 2,type 1,None,None,I am an incurable time waster,C,762
R_3gTuZiwkfnaScgB,18,2,3,11,35,type 2,type 1,None,None,I put the necessary time into even boring tasks,C,1375
R_3gTuZiwkfnaScgB,18,2,3,11,36,type 2,type 1,None,None,I needlessly delay finishing jobs; even when they’re important,C,1006
R_3gTuZiwkfnaScgB,18,2,3,11,37,type 2,type 1,None,None,I promise myself I'll do something and then drag my feet,C,994
R_3gTuZiwkfnaScgB,18,2,3,11,38,type 2,type 1,None,None,I get right to work; even on life's unpleasant chores ,C,2889
R_3gTuZiwkfnaScgB,18,2,3,11,39,type 2,type 1,None,None,Putting something off until tomorrow is not the way I do it,C,1399
R_3gTuZiwkfnaScgB,18,2,3,11,40,type 2,type 1,None,None,I always finish important jobs with time to spare,C,1490
R_3gTuZiwkfnaScgB,18,2,3,11,INSTRUCTIONS OF CURRENT BLOCK,type 2,type 1,None,None,INSTRUCTIONS OF CURRENT BLOCK,Total block time (time spent on page: =>,68398
R_3gTuZiwkfnaScgB,18,2,4,12,1,type 2,type 1,FALSE,TRUE,Whenever I make a plan of action; I follow it ,C,6141
R_3gTuZiwkfnaScgB,18,2,4,12,2,type 2,type 1,FALSE,TRUE,I am infront of a computer right now,C,1624
R_3gTuZiwkfnaScgB,18,2,4,12,3,type 2,type 1,FALSE,TRUE,I put the necessary time into even boring tasks,C,3191
R_3gTuZiwkfnaScgB,18,2,4,12,4,type 2,type 1,FALSE,TRUE,I am at the beach,C,1102
R_3gTuZiwkfnaScgB,18,2,4,12,5,type 2,type 1,FALSE,TRUE,I always finish important jobs with time to spare,C,1601
R_3gTuZiwkfnaScgB,18,2,4,12,6,type 2,type 1,FALSE,TRUE,I am watching the computer screen,C,1101
R_3gTuZiwkfnaScgB,18,2,4,12,7,type 2,type 1,FALSE,TRUE,I am an incurable time waster,C,938
R_3gTuZiwkfnaScgB,18,2,4,12,8,type 2,type 1,FALSE,TRUE,I am playing soccer right now,C,1001
R_3gTuZiwkfnaScgB,18,2,4,12,9,type 2,type 1,FALSE,TRUE,I promise myself I'll do something and then drag my feet,C,1314
R_3gTuZiwkfnaScgB,18,2,4,12,10,type 2,type 1,FALSE,TRUE,I am playing an electric guitar ,C,859
R_3gTuZiwkfnaScgB,18,2,4,12,11,type 2,type 1,FALSE,TRUE,Putting something off until tomorrow is not the way I do it,C,1282
R_3gTuZiwkfnaScgB,18,2,4,12,12,type 2,type 1,FALSE,TRUE,My fingers are on the keyboard,C,1098
R_3gTuZiwkfnaScgB,18,2,4,12,13,type 2,type 1,FALSE,TRUE,I get stuck in neutral even though I know how important it I to get started,C,1504
R_3gTuZiwkfnaScgB,18,2,4,12,14,type 2,type 1,FALSE,TRUE,I am reading what is on the screen,C,1169
R_3gTuZiwkfnaScgB,18,2,4,12,15,type 2,type 1,FALSE,TRUE,When I have a deadline; I wait till the last minute,C,2901
R_3gTuZiwkfnaScgB,18,2,4,12,16,type 2,type 1,FALSE,TRUE,I am doing an experiment in psychology,C,1177
R_3gTuZiwkfnaScgB,18,2,4,12,17,type 2,type 1,FALSE,TRUE,I needlessly delay finishing jobs; even when they’re important,C,1471
R_3gTuZiwkfnaScgB,18,2,4,12,18,type 2,type 1,FALSE,TRUE,I am buying groceries now ,C,1176
R_3gTuZiwkfnaScgB,18,2,4,12,19,type 2,type 1,FALSE,TRUE,I get right to work; even on life's unpleasant chores ,C,1052
R_3gTuZiwkfnaScgB,18,2,4,12,20,type 2,type 1,FALSE,TRUE,I am climbing on a mountain,C,1018
R_3gTuZiwkfnaScgB,18,2,4,12,INSTRUCTIONS OF CURRENT BLOCK,type 2,type 1,FALSE,TRUE,INSTRUCTIONS OF CURRENT BLOCK,Total block time (time spent on page: =>,40932
R_3gTuZiwkfnaScgB,18,2,5,13,1,type 2,type 1,FALSE,TRUE,Whenever I make a plan of action; I follow it ,C,2087
R_3gTuZiwkfnaScgB,18,2,5,13,2,type 2,type 1,FALSE,TRUE,I am reading what is on the screen,C,1549
R_3gTuZiwkfnaScgB,18,2,5,13,3,type 2,type 1,FALSE,TRUE,I get right to work; even on life's unpleasant chores ,C,1904
R_3gTuZiwkfnaScgB,18,2,5,13,4,type 2,type 1,FALSE,TRUE,I am doing an experiment in psychology,C,1076
R_3gTuZiwkfnaScgB,18,2,5,13,5,type 2,type 1,FALSE,TRUE,I put the necessary time into even boring tasks,C,1279
R_3gTuZiwkfnaScgB,18,2,5,13,6,type 2,type 1,FALSE,TRUE,I am at the beach,C,949
R_3gTuZiwkfnaScgB,18,2,5,13,7,type 2,type 1,FALSE,TRUE,I promise myself I'll do something and then drag my feet,C,917
R_3gTuZiwkfnaScgB,18,2,5,13,8,type 2,type 1,FALSE,TRUE,I am watching the computer screen,C,918
R_3gTuZiwkfnaScgB,18,2,5,13,9,type 2,type 1,FALSE,TRUE,When I have a deadline; I wait till the last minute,C,1078
R_3gTuZiwkfnaScgB,18,2,5,13,10,type 2,type 1,FALSE,TRUE,My fingers are on the keyboard,C,978
R_3gTuZiwkfnaScgB,18,2,5,13,11,type 2,type 1,FALSE,TRUE,I get stuck in neutral even though I know how important it I to get started,C,1445
R_3gTuZiwkfnaScgB,18,2,5,13,12,type 2,type 1,FALSE,TRUE,I am playing soccer right now,C,859
R_3gTuZiwkfnaScgB,18,2,5,13,13,type 2,type 1,FALSE,TRUE,Putting something off until tomorrow is not the way I do it,C,1659
R_3gTuZiwkfnaScgB,18,2,5,13,14,type 2,type 1,FALSE,TRUE,I am infront of a computer right now,C,1045
R_3gTuZiwkfnaScgB,18,2,5,13,15,type 2,type 1,FALSE,TRUE,I needlessly delay finishing jobs; even when they’re important,C,2591
R_3gTuZiwkfnaScgB,18,2,5,13,16,type 2,type 1,FALSE,TRUE,I am playing an electric guitar ,C,904
R_3gTuZiwkfnaScgB,18,2,5,13,17,type 2,type 1,FALSE,TRUE,I am an incurable time waster,C,1516
R_3gTuZiwkfnaScgB,18,2,5,13,18,type 2,type 1,FALSE,TRUE,I am climbing on a mountain,C,1001
R_3gTuZiwkfnaScgB,18,2,5,13,19,type 2,type 1,FALSE,TRUE,I always finish important jobs with time to spare,C,1142
R_3gTuZiwkfnaScgB,18,2,5,13,20,type 2,type 1,FALSE,TRUE,I am buying groceries now ,C,1071
R_3gTuZiwkfnaScgB,18,2,5,13,21,type 2,type 1,FALSE,TRUE,When I have a deadline; I wait till the last minute,X,1939
R_3gTuZiwkfnaScgB,18,2,5,13,22,type 2,type 1,FALSE,TRUE,I am infront of a computer right now,X,1094
R_3gTuZiwkfnaScgB,18,2,5,13,23,type 2,type 1,FALSE,TRUE,Putting something off until tomorrow is not the way I do it,C,2030
R_3gTuZiwkfnaScgB,18,2,5,13,24,type 2,type 1,FALSE,TRUE,I am buying groceries now ,C,828
R_3gTuZiwkfnaScgB,18,2,5,13,25,type 2,type 1,FALSE,TRUE,I put the necessary time into even boring tasks,C,3162
R_3gTuZiwkfnaScgB,18,2,5,13,26,type 2,type 1,FALSE,TRUE,I am reading what is on the screen,C,960
R_3gTuZiwkfnaScgB,18,2,5,13,27,type 2,type 1,FALSE,TRUE,Whenever I make a plan of action; I follow it ,C,1774
R_3gTuZiwkfnaScgB,18,2,5,13,28,type 2,type 1,FALSE,TRUE,I am playing an electric guitar ,C,871
R_3gTuZiwkfnaScgB,18,2,5,13,29,type 2,type 1,FALSE,TRUE,I promise myself I'll do something and then drag my feet,C,2248
R_3gTuZiwkfnaScgB,18,2,5,13,30,type 2,type 1,FALSE,TRUE,I am at the beach,C,847
R_3gTuZiwkfnaScgB,18,2,5,13,31,type 2,type 1,FALSE,TRUE,I needlessly delay finishing jobs; even when they’re important,C,1226
R_3gTuZiwkfnaScgB,18,2,5,13,32,type 2,type 1,FALSE,TRUE,I am doing an experiment in psychology,C,1007
R_3gTuZiwkfnaScgB,18,2,5,13,33,type 2,type 1,FALSE,TRUE,I am an incurable time waster,C,865
R_3gTuZiwkfnaScgB,18,2,5,13,34,type 2,type 1,FALSE,TRUE,My fingers are on the keyboard,C,972
R_3gTuZiwkfnaScgB,18,2,5,13,35,type 2,type 1,FALSE,TRUE,I get right to work; even on life's unpleasant chores ,C,1635
R_3gTuZiwkfnaScgB,18,2,5,13,36,type 2,type 1,FALSE,TRUE,I am playing soccer right now,C,1145
R_3gTuZiwkfnaScgB,18,2,5,13,37,type 2,type 1,FALSE,TRUE,I always finish important jobs with time to spare,C,1176
R_3gTuZiwkfnaScgB,18,2,5,13,38,type 2,type 1,FALSE,TRUE,I am climbing on a mountain,C,867
R_3gTuZiwkfnaScgB,18,2,5,13,39,type 2,type 1,FALSE,TRUE,I get stuck in neutral even though I know how important it I to get started,C,1701
R_3gTuZiwkfnaScgB,18,2,5,13,40,type 2,type 1,FALSE,TRUE,I am watching the computer screen,C,979
R_3gTuZiwkfnaScgB,18,2,5,13,INSTRUCTIONS OF CURRENT BLOCK,type 2,type 1,FALSE,TRUE,INSTRUCTIONS OF CURRENT BLOCK,Total block time (time spent on page: =>,94644
R_3gTuZiwkfnaScgB,18,2,6,14,1,type 1,type 2,None,None,I put the necessary time into even boring tasks,C,1882
R_3gTuZiwkfnaScgB,18,2,6,14,2,type 1,type 2,None,None,Whenever I make a plan of action; I follow it ,C,1508
R_3gTuZiwkfnaScgB,18,2,6,14,3,type 1,type 2,None,None,When I have a deadline; I wait till the last minute,C,1537
R_3gTuZiwkfnaScgB,18,2,6,14,4,type 1,type 2,None,None,Putting something off until tomorrow is not the way I do it,C,2863
R_3gTuZiwkfnaScgB,18,2,6,14,5,type 1,type 2,None,None,I get right to work; even on life's unpleasant chores ,C,1060
R_3gTuZiwkfnaScgB,18,2,6,14,6,type 1,type 2,None,None,I promise myself I'll do something and then drag my feet,C,3528
R_3gTuZiwkfnaScgB,18,2,6,14,7,type 1,type 2,None,None,I am an incurable time waster,C,1074
R_3gTuZiwkfnaScgB,18,2,6,14,8,type 1,type 2,None,None,I always finish important jobs with time to spare,C,1782
R_3gTuZiwkfnaScgB,18,2,6,14,9,type 1,type 2,None,None,I needlessly delay finishing jobs; even when they’re important,C,2174
R_3gTuZiwkfnaScgB,18,2,6,14,10,type 1,type 2,None,None,I get stuck in neutral even though I know how important it I to get started,C,1231
R_3gTuZiwkfnaScgB,18,2,6,14,11,type 1,type 2,None,None,I promise myself I'll do something and then drag my feet,C,1734
R_3gTuZiwkfnaScgB,18,2,6,14,12,type 1,type 2,None,None,I get right to work; even on life's unpleasant chores ,C,998
R_3gTuZiwkfnaScgB,18,2,6,14,13,type 1,type 2,None,None,Whenever I make a plan of action; I follow it ,C,1409
R_3gTuZiwkfnaScgB,18,2,6,14,14,type 1,type 2,None,None,I needlessly delay finishing jobs; even when they’re important,C,2192
R_3gTuZiwkfnaScgB,18,2,6,14,15,type 1,type 2,None,None,Putting something off until tomorrow is not the way I do it,C,1294
R_3gTuZiwkfnaScgB,18,2,6,14,16,type 1,type 2,None,None,I am an incurable time waster,C,956
R_3gTuZiwkfnaScgB,18,2,6,14,17,type 1,type 2,None,None,I put the necessary time into even boring tasks,C,1847
R_3gTuZiwkfnaScgB,18,2,6,14,18,type 1,type 2,None,None,I get stuck in neutral even though I know how important it I to get started,C,1400
R_3gTuZiwkfnaScgB,18,2,6,14,19,type 1,type 2,None,None,When I have a deadline; I wait till the last minute,C,1008
R_3gTuZiwkfnaScgB,18,2,6,14,20,type 1,type 2,None,None,I always finish important jobs with time to spare,C,1888
R_3gTuZiwkfnaScgB,18,2,6,14,21,type 1,type 2,None,None,I get stuck in neutral even though I know how important it I to get started,C,1544
R_3gTuZiwkfnaScgB,18,2,6,14,22,type 1,type 2,None,None,When I have a deadline; I wait till the last minute,C,1355
R_3gTuZiwkfnaScgB,18,2,6,14,23,type 1,type 2,None,None,Whenever I make a plan of action; I follow it ,C,1329
R_3gTuZiwkfnaScgB,18,2,6,14,24,type 1,type 2,None,None,I am an incurable time waster,C,801
R_3gTuZiwkfnaScgB,18,2,6,14,25,type 1,type 2,None,None,I put the necessary time into even boring tasks,C,2290
R_3gTuZiwkfnaScgB,18,2,6,14,26,type 1,type 2,None,None,I needlessly delay finishing jobs; even when they’re important,C,2360
R_3gTuZiwkfnaScgB,18,2,6,14,27,type 1,type 2,None,None,I promise myself I'll do something and then drag my feet,C,1182
R_3gTuZiwkfnaScgB,18,2,6,14,28,type 1,type 2,None,None,I get right to work; even on life's unpleasant chores ,C,1086
R_3gTuZiwkfnaScgB,18,2,6,14,29,type 1,type 2,None,None,Putting something off until tomorrow is not the way I do it,C,1375
R_3gTuZiwkfnaScgB,18,2,6,14,30,type 1,type 2,None,None,I always finish important jobs with time to spare,C,1367
R_3gTuZiwkfnaScgB,18,2,6,14,31,type 1,type 2,None,None,I get stuck in neutral even though I know how important it I to get started,C,1471
R_3gTuZiwkfnaScgB,18,2,6,14,32,type 1,type 2,None,None,When I have a deadline; I wait till the last minute,C,1132
R_3gTuZiwkfnaScgB,18,2,6,14,33,type 1,type 2,None,None,Whenever I make a plan of action; I follow it ,C,1386
R_3gTuZiwkfnaScgB,18,2,6,14,34,type 1,type 2,None,None,I am an incurable time waster,C,833
R_3gTuZiwkfnaScgB,18,2,6,14,35,type 1,type 2,None,None,I put the necessary time into even boring tasks,X,2390
R_3gTuZiwkfnaScgB,18,2,6,14,36,type 1,type 2,None,None,I needlessly delay finishing jobs; even when they’re important,X,877
R_3gTuZiwkfnaScgB,18,2,6,14,37,type 1,type 2,None,None,I promise myself I'll do something and then drag my feet,C,2943
R_3gTuZiwkfnaScgB,18,2,6,14,38,type 1,type 2,None,None,I get right to work; even on life's unpleasant chores ,C,1283
R_3gTuZiwkfnaScgB,18,2,6,14,39,type 1,type 2,None,None,Putting something off until tomorrow is not the way I do it,X,1415
R_3gTuZiwkfnaScgB,18,2,6,14,40,type 1,type 2,None,None,I always finish important jobs with time to spare,C,3503
R_3gTuZiwkfnaScgB,18,2,6,14,INSTRUCTIONS OF CURRENT BLOCK,type 1,type 2,None,None,INSTRUCTIONS OF CURRENT BLOCK,Total block time (time spent on page: =>,76775
R_3gTuZiwkfnaScgB,18,2,7,15,1,type 1,type 2,FALSE,TRUE,I needlessly delay finishing jobs; even when they’re important,C,3858
R_3gTuZiwkfnaScgB,18,2,7,15,2,type 1,type 2,FALSE,TRUE,I am climbing on a mountain,C,1336
R_3gTuZiwkfnaScgB,18,2,7,15,3,type 1,type 2,FALSE,TRUE,When I have a deadline; I wait till the last minute,C,4413
R_3gTuZiwkfnaScgB,18,2,7,15,4,type 1,type 2,FALSE,TRUE,I am playing an electric guitar ,C,1028
R_3gTuZiwkfnaScgB,18,2,7,15,5,type 1,type 2,FALSE,TRUE,I promise myself I'll do something and then drag my feet,C,1439
R_3gTuZiwkfnaScgB,18,2,7,15,6,type 1,type 2,FALSE,TRUE,My fingers are on the keyboard,C,1267
R_3gTuZiwkfnaScgB,18,2,7,15,7,type 1,type 2,FALSE,TRUE,I put the necessary time into even boring tasks,C,1394
R_3gTuZiwkfnaScgB,18,2,7,15,8,type 1,type 2,FALSE,TRUE,I am playing soccer right now,C,1221
R_3gTuZiwkfnaScgB,18,2,7,15,9,type 1,type 2,FALSE,TRUE,Whenever I make a plan of action; I follow it ,X,3103
R_3gTuZiwkfnaScgB,18,2,7,15,10,type 1,type 2,FALSE,TRUE,I am buying groceries now ,C,3381
R_3gTuZiwkfnaScgB,18,2,7,15,11,type 1,type 2,FALSE,TRUE,I get right to work; even on life's unpleasant chores ,C,2027
R_3gTuZiwkfnaScgB,18,2,7,15,12,type 1,type 2,FALSE,TRUE,I am reading what is on the screen,C,1173
R_3gTuZiwkfnaScgB,18,2,7,15,13,type 1,type 2,FALSE,TRUE,Putting something off until tomorrow is not the way I do it,C,1232
R_3gTuZiwkfnaScgB,18,2,7,15,14,type 1,type 2,FALSE,TRUE,I am doing an experiment in psychology,C,1137
R_3gTuZiwkfnaScgB,18,2,7,15,15,type 1,type 2,FALSE,TRUE,I get stuck in neutral even though I know how important it I to get started,X,2064
R_3gTuZiwkfnaScgB,18,2,7,15,16,type 1,type 2,FALSE,TRUE,I am at the beach,C,2129
R_3gTuZiwkfnaScgB,18,2,7,15,17,type 1,type 2,FALSE,TRUE,I am an incurable time waster,C,1234
R_3gTuZiwkfnaScgB,18,2,7,15,18,type 1,type 2,FALSE,TRUE,I am watching the computer screen,X,1653
R_3gTuZiwkfnaScgB,18,2,7,15,19,type 1,type 2,FALSE,TRUE,I always finish important jobs with time to spare,C,3739
R_3gTuZiwkfnaScgB,18,2,7,15,20,type 1,type 2,FALSE,TRUE,I am infront of a computer right now,C,1263
R_3gTuZiwkfnaScgB,18,2,7,15,INSTRUCTIONS OF CURRENT BLOCK,type 1,type 2,FALSE,TRUE,INSTRUCTIONS OF CURRENT BLOCK,Total block time (time spent on page: =>,75962
R_3gTuZiwkfnaScgB,18,2,8,16,1,type 1,type 2,FALSE,TRUE,When I have a deadline; I wait till the last minute,C,1820
R_3gTuZiwkfnaScgB,18,2,8,16,2,type 1,type 2,FALSE,TRUE,I am buying groceries now ,C,1102
R_3gTuZiwkfnaScgB,18,2,8,16,3,type 1,type 2,FALSE,TRUE,I put the necessary time into even boring tasks,C,1689
R_3gTuZiwkfnaScgB,18,2,8,16,4,type 1,type 2,FALSE,TRUE,I am reading what is on the screen,C,917
R_3gTuZiwkfnaScgB,18,2,8,16,5,type 1,type 2,FALSE,TRUE,I get right to work; even on life's unpleasant chores ,C,2051
R_3gTuZiwkfnaScgB,18,2,8,16,6,type 1,type 2,FALSE,TRUE,I am playing an electric guitar ,C,1020
R_3gTuZiwkfnaScgB,18,2,8,16,7,type 1,type 2,FALSE,TRUE,I always finish important jobs with time to spare,C,2108
R_3gTuZiwkfnaScgB,18,2,8,16,8,type 1,type 2,FALSE,TRUE,I am playing soccer right now,C,856
R_3gTuZiwkfnaScgB,18,2,8,16,9,type 1,type 2,FALSE,TRUE,I needlessly delay finishing jobs; even when they’re important,C,2050
R_3gTuZiwkfnaScgB,18,2,8,16,10,type 1,type 2,FALSE,TRUE,I am infront of a computer right now,C,1275
R_3gTuZiwkfnaScgB,18,2,8,16,11,type 1,type 2,FALSE,TRUE,I am an incurable time waster,C,907
R_3gTuZiwkfnaScgB,18,2,8,16,12,type 1,type 2,FALSE,TRUE,I am at the beach,C,903
R_3gTuZiwkfnaScgB,18,2,8,16,13,type 1,type 2,FALSE,TRUE,I promise myself I'll do something and then drag my feet,C,1245
R_3gTuZiwkfnaScgB,18,2,8,16,14,type 1,type 2,FALSE,TRUE,I am doing an experiment in psychology,X,1614
R_3gTuZiwkfnaScgB,18,2,8,16,15,type 1,type 2,FALSE,TRUE,I get stuck in neutral even though I know how important it I to get started,C,3862
R_3gTuZiwkfnaScgB,18,2,8,16,16,type 1,type 2,FALSE,TRUE,I am watching the computer screen,C,1287
R_3gTuZiwkfnaScgB,18,2,8,16,17,type 1,type 2,FALSE,TRUE,Whenever I make a plan of action; I follow it ,C,2221
R_3gTuZiwkfnaScgB,18,2,8,16,18,type 1,type 2,FALSE,TRUE,I am climbing on a mountain,X,2593
R_3gTuZiwkfnaScgB,18,2,8,16,19,type 1,type 2,FALSE,TRUE,Putting something off until tomorrow is not the way I do it,C,1943
R_3gTuZiwkfnaScgB,18,2,8,16,20,type 1,type 2,FALSE,TRUE,My fingers are on the keyboard,C,1006
R_3gTuZiwkfnaScgB,18,2,8,16,21,type 1,type 2,FALSE,TRUE,I get stuck in neutral even though I know how important it I to get started,C,1672
R_3gTuZiwkfnaScgB,18,2,8,16,22,type 1,type 2,FALSE,TRUE,I am climbing on a mountain,C,1146
R_3gTuZiwkfnaScgB,18,2,8,16,23,type 1,type 2,FALSE,TRUE,I put the necessary time into even boring tasks,C,1294
R_3gTuZiwkfnaScgB,18,2,8,16,24,type 1,type 2,FALSE,TRUE,I am infront of a computer right now,C,1224
R_3gTuZiwkfnaScgB,18,2,8,16,25,type 1,type 2,FALSE,TRUE,I get right to work; even on life's unpleasant chores ,C,1859
R_3gTuZiwkfnaScgB,18,2,8,16,26,type 1,type 2,FALSE,TRUE,I am buying groceries now ,C,1009
R_3gTuZiwkfnaScgB,18,2,8,16,27,type 1,type 2,FALSE,TRUE,When I have a deadline; I wait till the last minute,C,1223
R_3gTuZiwkfnaScgB,18,2,8,16,28,type 1,type 2,FALSE,TRUE,My fingers are on the keyboard,C,1069
R_3gTuZiwkfnaScgB,18,2,8,16,29,type 1,type 2,FALSE,TRUE,I needlessly delay finishing jobs; even when they’re important,C,1424
R_3gTuZiwkfnaScgB,18,2,8,16,30,type 1,type 2,FALSE,TRUE,I am at the beach,C,993
R_3gTuZiwkfnaScgB,18,2,8,16,31,type 1,type 2,FALSE,TRUE,I always finish important jobs with time to spare,C,1201
R_3gTuZiwkfnaScgB,18,2,8,16,32,type 1,type 2,FALSE,TRUE,I am reading what is on the screen,C,1316
R_3gTuZiwkfnaScgB,18,2,8,16,33,type 1,type 2,FALSE,TRUE,I promise myself I'll do something and then drag my feet,C,1403
R_3gTuZiwkfnaScgB,18,2,8,16,34,type 1,type 2,FALSE,TRUE,I am playing an electric guitar ,C,879
R_3gTuZiwkfnaScgB,18,2,8,16,35,type 1,type 2,FALSE,TRUE,Putting something off until tomorrow is not the way I do it,C,1157
R_3gTuZiwkfnaScgB,18,2,8,16,36,type 1,type 2,FALSE,TRUE,I am watching the computer screen,C,1317
R_3gTuZiwkfnaScgB,18,2,8,16,37,type 1,type 2,FALSE,TRUE,I am an incurable time waster,C,1150
R_3gTuZiwkfnaScgB,18,2,8,16,38,type 1,type 2,FALSE,TRUE,I am doing an experiment in psychology,C,886
R_3gTuZiwkfnaScgB,18,2,8,16,39,type 1,type 2,FALSE,TRUE,Whenever I make a plan of action; I follow it ,C,1463
R_3gTuZiwkfnaScgB,18,2,8,16,40,type 1,type 2,FALSE,TRUE,I am playing soccer right now,C,875
